;"Day";"DJIA.Close";"N225.Close";"SSMI.Close"
2007-02-06;2007-02-06;12666,30957;17406,859375;9266,200195
2007-02-07;2007-02-07;12666,870117;17292,320313;9288,200195
2007-02-08;2007-02-08;12637,629883;17292,480469;9229,299805
2007-02-09;2007-02-09;12580,830078;17504,330078;9292,099609
2007-02-13;2007-02-13;12654,849609;17621,449219;9240
2007-02-14;2007-02-14;12741,860352;17752,640625;9299,200195
2007-02-15;2007-02-15;12765,009766;17897,230469;9305,400391
2007-02-16;2007-02-16;12767,570313;17875,650391;9336,299805
2007-02-20;2007-02-20;12786,639648;17939,119141;9315,299805
2007-02-21;2007-02-21;12738,410156;17913,210938;9207,099609
2007-02-22;2007-02-22;12686,019531;18108,789063;9251,799805
2007-02-23;2007-02-23;12647,480469;18188,419922;9258
2007-02-26;2007-02-26;12632,259766;18215,349609;9223
2007-02-27;2007-02-27;12216,240234;18119,919922;8909,799805
2007-02-28;2007-02-28;12268,629883;17604,119141;8789,700195
2007-03-01;2007-03-01;12234,339844;17453,509766;8781,900391
2007-03-02;2007-03-02;12114,099609;17217,929688;8798,700195
2007-03-05;2007-03-05;12050,410156;16642,25;8676,900391
2007-03-06;2007-03-06;12207,589844;16844,5;8775,599609
2007-03-07;2007-03-07;12192,450195;16764,619141;8878,400391
2007-03-08;2007-03-08;12260,700195;17090,310547;8955,700195
2007-03-09;2007-03-09;12276,320313;17164,039063;8933,900391
2007-03-12;2007-03-12;12318,620117;17292,390625;8899,400391
2007-03-13;2007-03-13;12075,959961;17178,839844;8829,099609
2007-03-14;2007-03-14;12133,400391;16676,890625;8577,700195
2007-03-15;2007-03-15;12159,679688;16860,390625;8706,799805
2007-03-16;2007-03-16;12110,410156;16744,150391;8717,599609
2007-03-19;2007-03-19;12226,169922;17009,550781;8841,700195
2007-03-20;2007-03-20;12288,099609;17163,199219;8882,400391
2007-03-22;2007-03-22;12461,139648;17419,199219;9074,299805
2007-03-23;2007-03-23;12481,009766;17480,609375;9089,799805
2007-03-26;2007-03-26;12469,070313;17521,960938;9006
2007-03-27;2007-03-27;12397,290039;17365,050781;8966,299805
2007-03-28;2007-03-28;12300,360352;17254,730469;8870,599609
2007-03-29;2007-03-29;12348,75;17263,939453;8977,5
2007-03-30;2007-03-30;12354,349609;17287,650391;8977
2007-04-02;2007-04-02;12382,299805;17028,410156;8956,299805
2007-04-03;2007-04-03;12510,929688;17244,050781;9054
2007-04-04;2007-04-04;12530,049805;17544,089844;9057,599609
2007-04-05;2007-04-05;12560,830078;17491,419922;9099,099609
2007-04-10;2007-04-10;12573,849609;17664,689453;9150,700195
2007-04-11;2007-04-11;12484,620117;17670,070313;9136,099609
2007-04-12;2007-04-12;12552,959961;17540,419922;9110,099609
2007-04-13;2007-04-13;12612,129883;17363,949219;9177,5
2007-04-16;2007-04-16;12720,459961;17628,300781;9269,900391
2007-04-17;2007-04-17;12773,040039;17527,449219;9228
2007-04-18;2007-04-18;12803,839844;17667,330078;9278,5
2007-04-19;2007-04-19;12808,629883;17371,970703;9256,799805
2007-04-20;2007-04-20;12961,980469;17452,619141;9399,799805
2007-04-23;2007-04-23;12919,400391;17455,369141;9438,099609
2007-04-24;2007-04-24;12953,94043;17451,769531;9392,400391
2007-04-25;2007-04-25;13089,889648;17236,160156;9429,299805
2007-04-26;2007-04-26;13105,5;17429,169922;9481,299805
2007-04-27;2007-04-27;13120,94043;17400,410156;9419,900391
2007-05-02;2007-05-02;13211,879883;17394,919922;9445
2007-05-07;2007-05-07;13312,969727;17669,830078;9455,5
2007-05-08;2007-05-08;13309,070313;17656,839844;9377,099609
2007-05-09;2007-05-09;13362,870117;17748,119141;9427,700195
2007-05-10;2007-05-10;13215,129883;17736,960938;9367,299805
2007-05-11;2007-05-11;13326,219727;17553,720703;9408,299805
2007-05-14;2007-05-14;13346,780273;17677,939453;9387,299805
2007-05-15;2007-05-15;13383,839844;17512,980469;9391
2007-05-16;2007-05-16;13487,530273;17529;9357,5
2007-05-18;2007-05-18;13556,530273;17399,580078;9424,700195
2007-05-21;2007-05-21;13542,879883;17556,869141;9405,299805
2007-05-22;2007-05-22;13539,950195;17680,050781;9361,099609
2007-05-23;2007-05-23;13525,650391;17705,119141;9438,799805
2007-05-24;2007-05-24;13441,129883;17696,970703;9357
2007-05-25;2007-05-25;13507,280273;17481,210938;9381,299805
2007-05-29;2007-05-29;13521,339844;17672,560547;9396
2007-05-30;2007-05-30;13633,080078;17588,259766;9382,799805
2007-05-31;2007-05-31;13627,639648;17875,75;9450,799805
2007-06-01;2007-06-01;13668,110352;17958,880859;9531,5
2007-06-04;2007-06-04;13676,320313;17973,419922;9487,5
2007-06-05;2007-06-05;13595,459961;18053,810547;9408,200195
2007-06-06;2007-06-06;13465,669922;18040,929688;9277,5
2007-06-07;2007-06-07;13266,730469;18053,380859;9152,099609
2007-06-08;2007-06-08;13424,389648;17779,089844;9150,700195
2007-06-11;2007-06-11;13424,959961;17834,480469;9223
2007-06-12;2007-06-12;13295,009766;17760,910156;9181
2007-06-13;2007-06-13;13482,349609;17732,769531;9146,099609
2007-06-14;2007-06-14;13553,730469;17842,289063;9292,299805
2007-06-15;2007-06-15;13639,480469;17971,490234;9395,799805
2007-06-18;2007-06-18;13612,980469;18149,519531;9365,700195
2007-06-19;2007-06-19;13635,419922;18163,609375;9333,400391
2007-06-20;2007-06-20;13489,419922;18211,679688;9347,299805
2007-06-21;2007-06-21;13545,839844;18240,300781;9230,299805
2007-06-22;2007-06-22;13360,259766;18188,630859;9166,5
2007-06-25;2007-06-25;13352,049805;18087,480469;9141,200195
2007-06-26;2007-06-26;13337,660156;18066,109375;9073,299805
2007-06-27;2007-06-27;13427,730469;17849,279297;9025,799805
2007-06-28;2007-06-28;13422,280273;17932,269531;9138,900391
2007-06-29;2007-06-29;13408,620117;18138,359375;9209,400391
2007-07-02;2007-07-02;13535,429688;18146,300781;9192,599609
2007-07-03;2007-07-03;13577,299805;18149,900391;9240,299805
2007-07-05;2007-07-05;13565,839844;18221,480469;9219,400391
2007-07-06;2007-07-06;13611,679688;18140,939453;9264
2007-07-09;2007-07-09;13649,969727;18261,980469;9296,400391
2007-07-10;2007-07-10;13501,700195;18252,669922;9248,400391
2007-07-11;2007-07-11;13577,870117;18049,509766;9214,400391
2007-07-12;2007-07-12;13861,730469;17984,140625;9248,5
2007-07-13;2007-07-13;13907,25;18238,949219;9261,700195
2007-07-17;2007-07-17;13971,549805;18217,269531;9219,299805
2007-07-18;2007-07-18;13918,219727;18015,580078;9074,099609
2007-07-19;2007-07-19;14000,410156;18116,570313;9189,299805
2007-07-20;2007-07-20;13851,080078;18157,929688;9105,5
2007-07-23;2007-07-23;13943,419922;17963,640625;9117,5
2007-07-24;2007-07-24;13716,950195;18002,029297;9047,700195
2007-07-25;2007-07-25;13785,070313;17858,419922;8922,700195
2007-07-26;2007-07-26;13473,570313;17702,089844;8706,400391
2007-07-27;2007-07-27;13265,469727;17283,810547;8705,599609
2007-07-30;2007-07-30;13358,30957;17289,300781;8705,099609
2007-07-31;2007-07-31;13211,990234;17248,890625;8885
2007-08-02;2007-08-02;13463,330078;16984,109375;8775,700195
2007-08-03;2007-08-03;13181,910156;16979,859375;8671,400391
2007-08-06;2007-08-06;13468,780273;16914,460938;8639,900391
2007-08-07;2007-08-07;13504,299805;16921,769531;8747
2007-08-08;2007-08-08;13657,860352;17029,279297;8964,200195
2007-08-09;2007-08-09;13270,679688;17170,599609;8805,299805
2007-08-10;2007-08-10;13239,540039;16764,089844;8565,5
2007-08-13;2007-08-13;13236,530273;16800,050781;8687,5
2007-08-14;2007-08-14;13028,919922;16844,609375;8549,299805
2007-08-15;2007-08-15;12861,469727;16475,609375;8661,599609
2007-08-16;2007-08-16;12845,780273;16148,490234;8422,299805
2007-08-17;2007-08-17;13079,080078;15273,679688;8543
2007-08-20;2007-08-20;13121,349609;15732,480469;8594,299805
2007-08-21;2007-08-21;13090,860352;15901,339844;8603,200195
2007-08-22;2007-08-22;13236,129883;15900,639648;8714,599609
2007-08-23;2007-08-23;13235,879883;16316,320313;8738,5
2007-08-24;2007-08-24;13378,870117;16248,969727;8775,900391
2007-08-27;2007-08-27;13322,129883;16301,389648;8846,200195
2007-08-28;2007-08-28;13041,849609;16287,490234;8714,700195
2007-08-29;2007-08-29;13289,290039;16012,830078;8727,799805
2007-08-30;2007-08-30;13238,730469;16153,820313;8776,700195
2007-08-31;2007-08-31;13357,740234;16569,089844;8881,5
2007-09-04;2007-09-04;13448,860352;16420,470703;8966,299805
2007-09-05;2007-09-05;13305,469727;16158,450195;8843,099609
2007-09-06;2007-09-06;13363,349609;16257;8830,099609
2007-09-07;2007-09-07;13113,379883;16122,160156;8676,099609
2007-09-10;2007-09-10;13127,849609;15764,969727;8612,5
2007-09-11;2007-09-11;13308,389648;15877,669922;8717,200195
2007-09-12;2007-09-12;13291,650391;15797,599609;8784
2007-09-13;2007-09-13;13424,879883;15821,19043;8878
2007-09-14;2007-09-14;13442,519531;16127,419922;8772,599609
